from_city,to_city,country_from,country_to,distance_km,train_time,train_price,bus_time,bus_price,flight_time,flight_price,meta_title,meta_description,slug
Marseille,Prague,France,Czech Republic,1279,11h 9m,121,18h 3m,58,3h 42m,62,How to Get From Marseille to Prague: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Marseille (France) to Prague (Czech Republic) by train, bus, or flight. Distance: 1279 km.",how-to-get-from-marseille-to-prague
Marseille,Brussels,France,Belgium,1054,9h 16m,103,15h 3m,49,3h 24m,56,How to Get From Marseille to Brussels: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Marseille (France) to Brussels (Belgium) by train, bus, or flight. Distance: 1054 km.",how-to-get-from-marseille-to-brussels
Marseille,Munich,France,Germany,904,8h 1m,91,13h 3m,43,3h 12m,51,How to Get From Marseille to Munich: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Marseille (France) to Munich (Germany) by train, bus, or flight. Distance: 904 km.",how-to-get-from-marseille-to-munich
Marseille,Frankfurt,France,Germany,998,8h 48m,99,14h 18m,47,3h 19m,54,How to Get From Marseille to Frankfurt: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Marseille (France) to Frankfurt (Germany) by train, bus, or flight. Distance: 998 km.",how-to-get-from-marseille-to-frankfurt
Marseille,Zurich,France,Switzerland,646,5h 53m,71,9h 36m,33,2h 51m,43,How to Get From Marseille to Zurich: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Marseille (France) to Zurich (Switzerland) by train, bus, or flight. Distance: 646 km.",how-to-get-from-marseille-to-zurich
Marseille,Milan,France,Italy,485,4h 32m,58,7h 28m,26,N/A (Too close),N/A,How to Get From Marseille to Milan: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Marseille (France) to Milan (Italy) by train, bus, or flight. Distance: 485 km.",how-to-get-from-marseille-to-milan
Marseille,Barcelona,France,Spain,423,4h 1m,53,6h 38m,24,N/A (Too close),N/A,How to Get From Marseille to Barcelona: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Marseille (France) to Barcelona (Spain) by train, bus, or flight. Distance: 423 km.",how-to-get-from-marseille-to-barcelona
Marseille,Hannover,France,Germany,1326,11h 33m,125,18h 40m,60,3h 46m,64,How to Get From Marseille to Hannover: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Marseille (France) to Hannover (Germany) by train, bus, or flight. Distance: 1326 km.",how-to-get-from-marseille-to-hannover
Marseille,Lisbon,France,Portugal,1650,14h 15m,151,23h 0m,73,4h 12m,74,How to Get From Marseille to Lisbon: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Marseille (France) to Lisbon (Portugal) by train, bus, or flight. Distance: 1650 km.",how-to-get-from-marseille-to-lisbon
Marseille,Budapest,France,Hungary,1457,12h 38m,136,20h 25m,65,3h 56m,68,How to Get From Marseille to Budapest: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Marseille (France) to Budapest (Hungary) by train, bus, or flight. Distance: 1457 km.",how-to-get-from-marseille-to-budapest
Marseille,Warsaw,France,Poland,1914,16h 26m,172,26h 31m,84,4h 33m,81,How to Get From Marseille to Warsaw: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Marseille (France) to Warsaw (Poland) by train, bus, or flight. Distance: 1914 km.",how-to-get-from-marseille-to-warsaw
Marseille,Copenhagen,France,Denmark,1838,15h 48m,166,25h 30m,81,4h 27m,79,How to Get From Marseille to Copenhagen: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Marseille (France) to Copenhagen (Denmark) by train, bus, or flight. Distance: 1838 km.",how-to-get-from-marseille-to-copenhagen
Marseille,Stockholm,France,Sweden,2479,21h 9m,217,34h 3m,106,5h 18m,98,How to Get From Marseille to Stockholm: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Marseille (France) to Stockholm (Sweden) by train, bus, or flight. Distance: 2479 km.",how-to-get-from-marseille-to-stockholm
Marseille,Venice,France,Italy,755,6h 47m,79,11h 3m,37,3h 0m,47,How to Get From Marseille to Venice: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Marseille (France) to Venice (Italy) by train, bus, or flight. Distance: 755 km.",how-to-get-from-marseille-to-venice
Marseille,Florence,France,Italy,598,5h 29m,67,8h 58m,31,2h 47m,42,How to Get From Marseille to Florence: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Marseille (France) to Florence (Italy) by train, bus, or flight. Distance: 598 km.",how-to-get-from-marseille-to-florence
Marseille,Dublin,France,Ireland,1760,15h 9m,160,24h 27m,77,4h 20m,77,How to Get From Marseille to Dublin: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Marseille (France) to Dublin (Ireland) by train, bus, or flight. Distance: 1760 km.",how-to-get-from-marseille-to-dublin
Marseille,Edinburgh,France,United Kingdom,1918,16h 29m,172,26h 34m,84,4h 33m,82,How to Get From Marseille to Edinburgh: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Marseille (France) to Edinburgh (United Kingdom) by train, bus, or flight. Distance: 1918 km.",how-to-get-from-marseille-to-edinburgh
Marseille,Oslo,France,Norway,2356,20h 7m,207,32h 24m,101,5h 8m,95,How to Get From Marseille to Oslo: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Marseille (France) to Oslo (Norway) by train, bus, or flight. Distance: 2356 km.",how-to-get-from-marseille-to-oslo
Marseille,Helsinki,France,Finland,2868,24h 23m,248,39h 14m,122,5h 49m,110,How to Get From Marseille to Helsinki: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Marseille (France) to Helsinki (Finland) by train, bus, or flight. Distance: 2868 km.",how-to-get-from-marseille-to-helsinki
Marseille,Krakow,France,Poland,1677,14h 28m,153,23h 21m,74,4h 14m,74,How to Get From Marseille to Krakow: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Marseille (France) to Krakow (Poland) by train, bus, or flight. Distance: 1677 km.",how-to-get-from-marseille-to-krakow
Marseille,Geneva,France,Switzerland,411,3h 55m,52,6h 28m,23,N/A (Too close),N/A,How to Get From Marseille to Geneva: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Marseille (France) to Geneva (Switzerland) by train, bus, or flight. Distance: 411 km.",how-to-get-from-marseille-to-geneva
Marseille,Lyon,France,France,347,3h 23m,47,5h 37m,21,N/A (Too close),N/A,How to Get From Marseille to Lyon: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Marseille (France) to Lyon (France) by train, bus, or flight. Distance: 347 km.",how-to-get-from-marseille-to-lyon
Marseille,Valencia,France,Spain,802,7h 11m,83,11h 41m,39,3h 4m,48,How to Get From Marseille to Valencia: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Marseille (France) to Valencia (Spain) by train, bus, or flight. Distance: 802 km.",how-to-get-from-marseille-to-valencia
Marseille,Porto,France,Portugal,1473,12h 46m,137,20h 38m,66,3h 57m,68,How to Get From Marseille to Porto: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Marseille (France) to Porto (Portugal) by train, bus, or flight. Distance: 1473 km.",how-to-get-from-marseille-to-porto
Marseille,Athens,France,Greece,2071,17h 45m,185,28h 36m,90,4h 45m,86,How to Get From Marseille to Athens: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Marseille (France) to Athens (Greece) by train, bus, or flight. Distance: 2071 km.",how-to-get-from-marseille-to-athens
Marseille,Hamburg,France,Germany,1487,12h 53m,138,20h 49m,66,3h 58m,69,How to Get From Marseille to Hamburg: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Marseille (France) to Hamburg (Germany) by train, bus, or flight. Distance: 1487 km.",how-to-get-from-marseille-to-hamburg
Valencia,London,Spain,United Kingdom,1673,14h 26m,153,23h 18m,74,4h 13m,74,How to Get From Valencia to London: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Valencia (Spain) to London (United Kingdom) by train, bus, or flight. Distance: 1673 km.",how-to-get-from-valencia-to-london
Valencia,Paris,Spain,France,1332,11h 35m,126,18h 45m,60,3h 46m,64,How to Get From Valencia to Paris: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Valencia (Spain) to Paris (France) by train, bus, or flight. Distance: 1332 km.",how-to-get-from-valencia-to-paris
Valencia,Berlin,Spain,Germany,2243,19h 11m,198,30h 54m,97,4h 59m,91,How to Get From Valencia to Berlin: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Valencia (Spain) to Berlin (Germany) by train, bus, or flight. Distance: 2243 km.",how-to-get-from-valencia-to-berlin
Valencia,Amsterdam,Spain,Netherlands,1862,16h 0m,168,25h 49m,81,4h 28m,80,How to Get From Valencia to Amsterdam: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Valencia (Spain) to Amsterdam (Netherlands) by train, bus, or flight. Distance: 1862 km.",how-to-get-from-valencia-to-amsterdam
Valencia,Rome,Spain,Italy,1400,12h 9m,131,19h 40m,63,3h 52m,66,How to Get From Valencia to Rome: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Valencia (Spain) to Rome (Italy) by train, bus, or flight. Distance: 1400 km.",how-to-get-from-valencia-to-rome
Valencia,Madrid,Spain,Spain,379,3h 39m,49,6h 3m,22,N/A (Too close),N/A,How to Get From Valencia to Madrid: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Valencia (Spain) to Madrid (Spain) by train, bus, or flight. Distance: 379 km.",how-to-get-from-valencia-to-madrid
Valencia,Vienna,Spain,Austria,2068,17h 44m,184,28h 34m,90,4h 45m,86,How to Get From Valencia to Vienna: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Valencia (Spain) to Vienna (Austria) by train, bus, or flight. Distance: 2068 km.",how-to-get-from-valencia-to-vienna
Valencia,Prague,Spain,Czech Republic,2071,17h 45m,185,28h 36m,90,4h 45m,86,How to Get From Valencia to Prague: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Valencia (Spain) to Prague (Czech Republic) by train, bus, or flight. Distance: 2071 km.",how-to-get-from-valencia-to-prague
Valencia,Brussels,Spain,Belgium,1647,14h 13m,151,22h 57m,73,4h 11m,73,How to Get From Valencia to Brussels: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Valencia (Spain) to Brussels (Belgium) by train, bus, or flight. Distance: 1647 km.",how-to-get-from-valencia-to-brussels
Valencia,Munich,Spain,Germany,1698,14h 39m,155,23h 38m,75,4h 15m,75,How to Get From Valencia to Munich: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Valencia (Spain) to Munich (Germany) by train, bus, or flight. Distance: 1698 km.",how-to-get-from-valencia-to-munich
Valencia,Frankfurt,Spain,Germany,1726,14h 52m,157,24h 0m,76,4h 18m,76,How to Get From Valencia to Frankfurt: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Valencia (Spain) to Frankfurt (Germany) by train, bus, or flight. Distance: 1726 km.",how-to-get-from-valencia-to-frankfurt
Valencia,Zurich,Spain,Switzerland,1420,12h 20m,133,19h 56m,64,3h 53m,67,How to Get From Valencia to Zurich: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Valencia (Spain) to Zurich (Switzerland) by train, bus, or flight. Distance: 1420 km.",how-to-get-from-valencia-to-zurich
Valencia,Milan,Spain,Italy,1287,11h 13m,122,18h 9m,58,3h 42m,63,How to Get From Valencia to Milan: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Valencia (Spain) to Milan (Italy) by train, bus, or flight. Distance: 1287 km.",how-to-get-from-valencia-to-milan
Valencia,Barcelona,Spain,Spain,379,3h 39m,49,6h 3m,22,N/A (Too close),N/A,How to Get From Valencia to Barcelona: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Valencia (Spain) to Barcelona (Spain) by train, bus, or flight. Distance: 379 km.",how-to-get-from-valencia-to-barcelona
Valencia,Hannover,Spain,Germany,2039,17h 29m,182,28h 11m,89,4h 43m,85,How to Get From Valencia to Hannover: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Valencia (Spain) to Hannover (Germany) by train, bus, or flight. Distance: 2039 km.",how-to-get-from-valencia-to-hannover
Valencia,Lisbon,Spain,Portugal,953,8h 26m,95,13h 42m,45,3h 16m,53,How to Get From Valencia to Lisbon: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Valencia (Spain) to Lisbon (Portugal) by train, bus, or flight. Distance: 953 km.",how-to-get-from-valencia-to-lisbon
Valencia,Budapest,Spain,Hungary,2249,19h 14m,199,30h 59m,97,4h 59m,91,How to Get From Valencia to Budapest: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Valencia (Spain) to Budapest (Hungary) by train, bus, or flight. Distance: 2249 km.",how-to-get-from-valencia-to-budapest
Valencia,Warsaw,Spain,Poland,2712,23h 6m,236,37h 9m,115,5h 36m,105,How to Get From Valencia to Warsaw: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Valencia (Spain) to Warsaw (Poland) by train, bus, or flight. Distance: 2712 km.",how-to-get-from-valencia-to-warsaw
Valencia,Copenhagen,Spain,Denmark,2551,21h 45m,223,35h 0m,109,5h 24m,101,How to Get From Valencia to Copenhagen: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Valencia (Spain) to Copenhagen (Denmark) by train, bus, or flight. Distance: 2551 km.",how-to-get-from-valencia-to-copenhagen
Valencia,Stockholm,Spain,Sweden,3204,27h 11m,275,43h 43m,135,6h 16m,120,How to Get From Valencia to Stockholm: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Valencia (Spain) to Stockholm (Sweden) by train, bus, or flight. Distance: 3204 km.",how-to-get-from-valencia-to-stockholm
Valencia,Venice,Spain,Italy,1545,13h 22m,143,21h 36m,69,4h 3m,70,How to Get From Valencia to Venice: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Valencia (Spain) to Venice (Italy) by train, bus, or flight. Distance: 1545 km.",how-to-get-from-valencia-to-venice
Valencia,Florence,Spain,Italy,1349,11h 44m,127,18h 59m,61,3h 47m,64,How to Get From Valencia to Florence: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Valencia (Spain) to Florence (Italy) by train, bus, or flight. Distance: 1349 km.",how-to-get-from-valencia-to-florence
Valencia,Dublin,Spain,Ireland,2008,17h 14m,180,27h 46m,87,4h 40m,84,How to Get From Valencia to Dublin: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Valencia (Spain) to Dublin (Ireland) by train, bus, or flight. Distance: 2008 km.",how-to-get-from-valencia-to-dublin
Valencia,Edinburgh,Spain,United Kingdom,2306,19h 42m,203,31h 44m,99,5h 4m,93,How to Get From Valencia to Edinburgh: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Valencia (Spain) to Edinburgh (United Kingdom) by train, bus, or flight. Distance: 2306 km.",how-to-get-from-valencia-to-edinburgh
Valencia,Oslo,Spain,Norway,3005,25h 32m,259,41h 4m,127,6h 0m,114,How to Get From Valencia to Oslo: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Valencia (Spain) to Oslo (Norway) by train, bus, or flight. Distance: 3005 km.",how-to-get-from-valencia-to-oslo
Valencia,Helsinki,Spain,Finland,3623,30h 41m,309,49h 18m,152,6h 49m,133,How to Get From Valencia to Helsinki: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Valencia (Spain) to Helsinki (Finland) by train, bus, or flight. Distance: 3623 km.",how-to-get-from-valencia-to-helsinki
Valencia,Krakow,Spain,Poland,2479,21h 9m,217,34h 3m,106,5h 18m,98,How to Get From Valencia to Krakow: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Valencia (Spain) to Krakow (Poland) by train, bus, or flight. Distance: 2479 km.",how-to-get-from-valencia-to-krakow
Valencia,Geneva,Spain,Switzerland,1147,10h 3m,111,16h 17m,53,3h 31m,58,How to Get From Valencia to Geneva: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Valencia (Spain) to Geneva (Switzerland) by train, bus, or flight. Distance: 1147 km.",how-to-get-from-valencia-to-geneva
Valencia,Lyon,Spain,France,1024,9h 1m,101,14h 39m,48,3h 21m,55,How to Get From Valencia to Lyon: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Valencia (Spain) to Lyon (France) by train, bus, or flight. Distance: 1024 km.",how-to-get-from-valencia-to-lyon
Valencia,Marseille,Spain,France,802,7h 11m,83,11h 41m,39,3h 4m,48,How to Get From Valencia to Marseille: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Valencia (Spain) to Marseille (France) by train, bus, or flight. Distance: 802 km.",how-to-get-from-valencia-to-marseille
Valencia,Porto,Spain,Portugal,907,8h 3m,92,13h 5m,43,3h 12m,51,How to Get From Valencia to Porto: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Valencia (Spain) to Porto (Portugal) by train, bus, or flight. Distance: 907 km.",how-to-get-from-valencia-to-porto
